(NULL,'Tu Conmigo','8/11/2017','Vitalic','Italy','11014828'),
(NULL,'Ven a Mi','8/11/2017','BrunOG','Mexico','3009033'),
(NULL,'Gib mir bisschen Sekt','9/9/2017','MCNZI','Germany','2221584'),
(NULL,'Un Temporale','9/9/2017','Ghemon','Italy','9473385'),
(NULL,'...Ready For It?','9/9/2017','Taylor Swift','Japan','425552642'),
(NULL,'Macaulay Culkin','8/11/2017','Ladilla Rusa','Spain','5360769'),
(NULL,'...Ready For It?','9/9/2017','Taylor Swift','Mexico','425552642'),
(NULL,'Let Me','8/11/2017','GrizzRivers','United States','798869'),
(NULL,'Na Pele','8/12/2017','Elza Soares e Pitty','Brazil','2758193'),
(NULL,'...Ready For It?','9/9/2017','Taylor Swift','Spain','425552642'),
(NULL,'...Ready For It?','9/9/2017','Taylor Swift','United States','425552642'),
(NULL,'Sa da Tu','9/10/2017','Banda A Favorita','Brazil','530159'),
(NULL,'Saufen Morgens','8/12/2017','Ingo ohne Flamingo','Germany','53342507'),
(NULL,'Gib mir bisschen Sekt','9/10/2017','MCNZI','Germany','2221584'),
(NULL,'Tu Conmigo','8/12/2017','Vitalic','Italy','11014828'),
(NULL,'Ven a Mi','8/12/2017','BrunOG','Mexico','3009033'),
(NULL,'Un Temporale','9/10/2017','Ghemon','Italy','9473385'),
(NULL,'...Ready For It?','9/10/2017','Taylor Swift','Japan','425552642'),
(NULL,'Mas de ta','9/10/2017','SBM','Mexico','4684919'),
(NULL,'Mayores','8/12/2017','Becky G','Spain','600197728'),
(NULL,'Let Me','8/12/2017','GrizzRivers','United States','798869'),
(NULL,'Na Pele','8/13/2017','Elza Soares e Pitty','Brazil','2758193'),
(NULL,'Saufen Morgens','8/13/2017','Ingo ohne Flamingo','Germany','530159'),
(NULL,'Tu Conmigo','8/13/2017','Vitalic','Italy','11014828'),
(NULL,'Ven a Mi','8/13/2017','BrunOG','Mexico','3009033'),
(NULL,'...Ready For It?','9/10/2017','Taylor Swift','United States','425552642'),
(NULL,'Sa da Tu','9/11/2017','Banda A Favorita','Brazil','530159'),
(NULL,'Too Good At Goodbyes - Edit','9/11/2017','Sam Smith','Germany','1593468497'),
(NULL,'Ti attraverso','9/11/2017','Colapesce','Italy','2545245'),
(NULL,'Too Good At Goodbyes - Edit','9/11/2017','Sam Smith','Japan','1593468497'),
(NULL,'Pesao','9/11/2017','Santa Estilo','Mexico','102859435'),
(NULL,'No vaya a ser','9/11/2017','Pablo Alboran','Spain','113653096'),
(NULL,'Too Good At Goodbyes - Edit','9/11/2017','Sam Smith','United States','1593468497'),
(NULL,'Too Good At Goodbyes - Edit','9/12/2017','Sam Smith','Brazil','1593468497'),
(NULL,'Too Good At Goodbyes - Edit','9/12/2017','Sam Smith','Germany','1593468497'),
(NULL,'Ti attraverso','9/12/2017','Colapesce','Italy','2545245'),
(NULL,'Too Good At Goodbyes - Edit','9/12/2017','Sam Smith','Japan','1593468497'),
(NULL,'Pesao','9/12/2017','Santa Estilo','Mexico','102859435'),
(NULL,'No vaya a ser','9/12/2017','Pablo Alboran','Spain','1593468497'),
(NULL,'Mayores','8/13/2017','Becky G','Spain','600197728'),
(NULL,'Prisoner 709','9/13/2017','Caparezza','Italy','5606579'),
(NULL,'Let Me','8/13/2017','GrizzRivers','United States','798869'),
(NULL,'Too Good At Goodbyes - Edit','9/13/2017','Sam Smith','Japan','1593468497'),
(NULL,'Pesao','9/13/2017','Santa Estilo','Mexico','102859435'),
(NULL,'Angel','8/14/2017','Fifth Harmony','Brazil','55302654'),
(NULL,'No vaya a ser','9/13/2017','Pablo Alboran','Spain','113653096'),
(NULL,'Saufen Morgens','8/14/2017','Ingo ohne Flamingo','Germany','53342507'),
(NULL,'Too Good At Goodbyes - Edit','9/13/2017','Sam Smith','United States','1593468497'),
(NULL,'Too Good At Goodbyes - Edit','9/14/2017','Sam Smith','Brazil','1593468497'),
(NULL,'Viento','8/14/2017','Gianluca Vacchi','Italy','35727770'),
(NULL,'Without You','8/14/2017','Avicii','Japan','864295369'),
(NULL,'Baila como hombre','8/14/2017','Sebastian','Mexico','7723611'),
(NULL,'Without Love','8/14/2017','Alice Glass','Spain','4138578'),
(NULL,'Silence','8/14/2017','Marshmello','United States','1292512059'),
(NULL,'Angel','8/15/2017','Fifth Harmony','Brazil','55302654'),
(NULL,'Too Good At Goodbyes - Edit','9/14/2017','Sam Smith','Germany','1593468497'),
(NULL,'Ottima Scusa','9/14/2017','Willie Peyote','Italy','16640838'),
(NULL,'Too Good At Goodbyes - Edit','9/14/2017','Sam Smith','Japan','1593468497'),
(NULL,'Pesao','9/14/2017','Santa Estilo','Mexico','102859435'),
(NULL,'No vaya a ser','9/14/2017','Pablo Alboran','Spain','113653096'),
(NULL,'Too Good At Goodbyes - Edit','9/14/2017','Sam Smith','United States','1593468497'),
(NULL,'Sa da Tu','9/15/2017','Banda A Favorita','Brazil','530159'),
(NULL,'Gib mir bisschen Sekt','9/15/2017','MCNZI','Germany','2221584'),
(NULL,'Un Temporale','9/15/2017','Ghemon','Italy','9473385'),
(NULL,'Too Good At Goodbyes - Edit','9/15/2017','Sam Smith','Japan','1593468497'),
(NULL,'Pesao','9/15/2017','Santa Estilo','Mexico','102859435'),
(NULL,'No vaya a ser','9/15/2017','Pablo Alboran','Spain','1593468497'),
(NULL,'Saufen Morgens','8/15/2017','Ingo ohne Flamingo','Germany','530159'),
(NULL,'Too Good At Goodbyes - Edit','9/15/2017','Sam Smith','United States','1593468497'),
(NULL,'Viento','8/15/2017','Gianluca Vacchi','Italy','35727770'),
(NULL,'Without You','8/15/2017','Avicii','Japan','864295369'),
(NULL,'Baila como hombre','8/15/2017','Sebastian','Mexico','7723611'),
(NULL,'Without Love','8/15/2017','Alice Glass','Spain','4138578'),
(NULL,'Silence','8/15/2017','Marshmello','United States','1292512059'),
(NULL,'Angel','8/16/2017','Fifth Harmony','Brazil','55302654'),
(NULL,'Sa da Tu','9/16/2017','Banda A Favorita','Brazil','530159'),
(NULL,'Saufen Morgens','8/16/2017','Ingo ohne Flamingo','Germany','530159'),
(NULL,'Gib mir bisschen Sekt','9/16/2017','MCNZI','Germany','2221584'),
(NULL,'Viento','8/16/2017','Gianluca Vacchi','Italy','35727770'),
(NULL,'Without You','8/16/2017','Avicii','Japan','864295369'),
(NULL,'Un Temporale','9/16/2017','Ghemon','Italy','9473385'),
(NULL,'Too Good At Goodbyes - Edit','9/16/2017','Sam Smith','Japan','1593468497'),
(NULL,'Pesao','9/16/2017','Santa Estilo','Mexico','102859435'),
(NULL,'Viento','8/16/2017','Gianluca Vacchi','Mexico','35727770'),
(NULL,'Without Love','8/16/2017','Alice Glass','Spain','4138578'),
(NULL,'No vaya a ser','9/16/2017','Pablo Alboran','Spain','1593468497'),
(NULL,'Too Good At Goodbyes - Edit','9/16/2017','Sam Smith','United States','1593468497'),
(NULL,'Silence','8/16/2017','Marshmello','United States','1292512059'),
(NULL,'Diaspora','8/17/2017','Tribalistas','Brazil','10646653'),
(NULL,'Sa da Tu','9/17/2017','Banda A Favorita','Brazil','530159'),
(NULL,'Saufen Morgens','8/17/2017','Ingo ohne Flamingo','Germany','530159'),
(NULL,'Viento','8/17/2017','Gianluca Vacchi','Italy','35727770'),
(NULL,'Baila como hombre','8/17/2017','Sebastian','Mexico','7723611'),
(NULL,'Viento','8/17/2017','Gianluca Vacchi','Spain','35727770'),
(NULL,'Silence','8/17/2017','Marshmello','United States','1292512059'),
(NULL,'Angel','8/18/2017','Fifth Harmony','Brazil','55302654'),
(NULL,'Saufen Morgens','8/18/2017','Ingo ohne Flamingo','Germany','530159'),
(NULL,'Viento','8/18/2017','Gianluca Vacchi','Italy','35727770'),
(NULL,'Baila como hombre','8/18/2017','Sebastian','Mexico','7723611'),
(NULL,'Viento','8/18/2017','Gianluca Vacchi','Spain','35727770'),
(NULL,'Silence','8/18/2017','Marshmello','United States','1292512059'),
(NULL,'Havana','8/19/2017','Camila Cabello','Brazil','1823089316'),
(NULL,'Saufen Morgens','8/19/2017','Ingo ohne Flamingo','Germany','530159'),
(NULL,'Gib mir bisschen Sekt','9/17/2017','MCNZI','Germany','2221584'),
(NULL,'Ti attraverso','9/17/2017','Colapesce','Italy','2545245'),
(NULL,'Too Good At Goodbyes - Edit','9/17/2017','Sam Smith','Japan','1593468497'),
(NULL,'Pesao','9/17/2017','Santa Estilo','Mexico','102859435'),
(NULL,'No vaya a ser','9/17/2017','Pablo Alboran','Spain','1593468497'),
(NULL,'Too Good At Goodbyes - Edit','9/17/2017','Sam Smith','United States','1593468497'),
(NULL,'Viento','8/19/2017','Gianluca Vacchi','Italy','35727770'),
(NULL,'Viento','8/19/2017','Gianluca Vacchi','Mexico','35727770'),
(NULL,'Viento','8/19/2017','Gianluca Vacchi','Spain','35727770'),
(NULL,'Silence','8/19/2017','Marshmello','United States','1292512059'),
(NULL,'Havana','8/20/2017','Camila Cabello','Brazil','1823089316'),
(NULL,'Saufen Morgens','8/20/2017','Ingo ohne Flamingo','Germany','530159'),
(NULL,'Silence','8/20/2017','Marshmello','United States','1292512059'),
(NULL,'Friends','8/21/2017','Justin Bieber','Brazil','612343057'),
(NULL,'Saufen Morgens','8/21/2017','Ingo ohne Flamingo','Germany','530159'),
(NULL,'Friends','8/21/2017','Justin Bieber','Italy','612343057'),
(NULL,'The Gate','9/18/2017','Bjark','Brazil','5723902'),
(NULL,'rockstar','9/18/2017','Post Malone','Germany','2547635755'),
(NULL,'Una Chiave','9/18/2017','Caparezza','Italy','11986187'),
(NULL,'The Gate','9/18/2017','Bjark','Japan','5723902'),
(NULL,'Too Good At Goodbyes - Edit','9/18/2017','Sam Smith','Mexico','1593468497'),
(NULL,'Aun Sin Ti','8/21/2017','JNS','Mexico','9644227'),
(NULL,'Friends','8/21/2017','Justin Bieber','Spain','612343057'),
(NULL,'Friends','8/21/2017','Justin Bieber','United States','612343057'),
(NULL,'Friends','8/22/2017','Justin Bieber','Brazil','612343057'),
(NULL,'Saufen Morgens','8/22/2017','Ingo ohne Flamingo','Germany','530159'),
(NULL,'Friends','8/22/2017','Justin Bieber','Italy','612343057'),
(NULL,'Aun Sin Ti','8/22/2017','JNS','Mexico','9644227'),
(NULL,'8=d','8/22/2017','Bejito','Spain','134187'),
(NULL,'Friends','8/22/2017','Justin Bieber','United States','612343057'),
